holiday;temp;rain_1h;snow_1h;clouds_all;weather_main;weather_description;date_time;traffic_volume
None;28601;0;0;90;Clouds;overcast clouds;18/10/2012 18:00;4519
None;28467;0;0;100;Drizzle;light intensity drizzle;18/10/2012 19:00;3427
None;28344;0;0;100;Rain;light rain;18/10/2012 20:00;2921
None;28251;0;0;100;Drizzle;light intensity drizzle;18/10/2012 21:00;2649
None;2819;0;0;90;Clouds;overcast clouds;18/10/2012 22:00;2005
None;28185;0;0;90;Clouds;overcast clouds;18/10/2012 23:00;1177
None;28128;0;0;90;Clouds;overcast clouds;19/10/2012 00:00;699
None;28097;0;0;87;Mist;mist;19/10/2012 01:00;436
None;28044;0;0;87;Drizzle;light intensity drizzle;19/10/2012 02:00;353
None;28044;0;0;87;Mist;mist;19/10/2012 02:00;353
None;28002;0;0;87;Mist;mist;19/10/2012 03:00;399
None;27979;0;0;87;Drizzle;light intensity drizzle;19/10/2012 04:00;720
None;27979;0;0;87;Mist;mist;19/10/2012 04:00;720
None;27979;0;0;87;Rain;light rain;19/10/2012 04:00;720
None;27979;0;0;87;Drizzle;drizzle;19/10/2012 04:00;720
None;27974;0;0;87;Mist;mist;19/10/2012 05:00;2370
None;27974;0;0;87;Rain;light rain;19/10/2012 05:00;2370
None;27965;0;0;87;Drizzle;light intensity drizzle;19/10/2012 06:00;5162
None;27965;0;0;87;Mist;mist;19/10/2012 06:00;5162
None;27965;0;0;87;Rain;light rain;19/10/2012 06:00;5162
None;27945;0;0;91;Mist;mist;19/10/2012 07:00;5777
None;27945;0;0;91;Rain;moderate rain;19/10/2012 07:00;5777
None;27922;0;0;91;Drizzle;light intensity drizzle;19/10/2012 08:00;5235
None;27922;0;0;91;Mist;mist;19/10/2012 08:00;5235
None;27922;0;0;91;Rain;light rain;19/10/2012 08:00;5235
None;27935;0;0;91;Rain;light rain;19/10/2012 09:00;4606
None;27935;0;0;91;Mist;mist;19/10/2012 09:00;4606
None;27992;0;0;91;Mist;mist;19/10/2012 10:00;4328
None;28044;0;0;90;Clouds;overcast clouds;19/10/2012 11:00;4282
None;2810;0;0;90;Clouds;overcast clouds;19/10/2012 12:00;4489
None;28151;0;0;90;Clouds;overcast clouds;19/10/2012 13:00;4908
None;28193;0;0;92;Mist;mist;19/10/2012 14:00;5620
None;28194;0;0;92;Mist;mist;19/10/2012 15:00;5849
None;28194;0;0;92;Drizzle;light intensity drizzle;19/10/2012 15:00;5849
None;28227;0;0;92;Rain;moderate rain;19/10/2012 16:00;4945
None;28241;0;0;92;Rain;light rain;19/10/2012 17:00;4619
None;28221;0;0;90;Clouds;overcast clouds;19/10/2012 18:00;4479
None;28169;0;0;75;Clouds;broken clouds;19/10/2012 19:00;3804
None;28126;0;0;90;Clouds;overcast clouds;19/10/2012 20:00;2908
None;28066;0;0;92;Mist;mist;19/10/2012 21:00;2942
None;28043;0;0;92;Drizzle;drizzle;19/10/2012 22:00;3077
None;28043;0;0;92;Drizzle;light intensity drizzle;19/10/2012 22:00;3077
None;2801;0;0;92;Mist;mist;19/10/2012 23:00;2051
None;2801;0;0;92;Rain;light rain;19/10/2012 23:00;2051
None;2801;0;0;92;Drizzle;light intensity drizzle;19/10/2012 23:00;2051
None;28006;0;0;92;Rain;light rain;20/10/2012 00:00;1270
None;28006;0;0;92;Rain;moderate rain;20/10/2012 00:00;1270
None;28028;0;0;96;Drizzle;drizzle;20/10/2012 01:00;773
None;28028;0;0;96;Rain;light rain;20/10/2012 01:00;773
None;28038;0;0;96;Drizzle;light intensity drizzle;20/10/2012 02:00;589
None;28062;0;0;96;Drizzle;light intensity drizzle;20/10/2012 03:00;432
None;28062;0;0;96;Mist;mist;20/10/2012 03:00;432
None;28091;0;0;96;Mist;mist;20/10/2012 04:00;401
None;28091;0;0;96;Drizzle;drizzle;20/10/2012 04:00;401
None;28091;0;0;96;Rain;light rain;20/10/2012 04:00;401
None;28096;0;0;96;Rain;light rain;20/10/2012 05:00;759
None;28096;0;0;96;Mist;mist;20/10/2012 05:00;759
None;28096;0;0;96;Drizzle;drizzle;20/10/2012 05:00;759
None;28113;0;0;96;Rain;light rain;20/10/2012 06:00;1313
None;28113;0;0;96;Mist;mist;20/10/2012 06:00;1313
None;28113;0;0;96;Drizzle;light intensity drizzle;20/10/2012 06:00;1313
None;28128;0;0;100;Rain;light rain;20/10/2012 07:00;1824
None;28128;0;0;100;Mist;mist;20/10/2012 07:00;1824
None;28128;0;0;100;Drizzle;drizzle;20/10/2012 07:00;1824
None;28119;0;0;100;Rain;light rain;20/10/2012 08:00;2787
None;28119;0;0;100;Mist;mist;20/10/2012 08:00;2787
None;28119;0;0;100;Drizzle;drizzle;20/10/2012 08:00;2787
None;2817;0;0;100;Rain;light rain;20/10/2012 09:00;3713
None;2817;0;0;100;Drizzle;drizzle;20/10/2012 09:00;3713
None;2817;0;0;100;Mist;mist;20/10/2012 09:00;3713
None;2817;0;0;100;Drizzle;light intensity drizzle;20/10/2012 09:00;3713
None;28202;0;0;100;Rain;light rain;20/10/2012 10:00;3815
None;28202;0;0;100;Drizzle;drizzle;20/10/2012 10:00;3815
None;28202;0;0;100;Mist;mist;20/10/2012 10:00;3815
None;28202;0;0;100;Rain;moderate rain;20/10/2012 10:00;3815
None;28235;0;0;100;Rain;light rain;20/10/2012 11:00;4339
None;28235;0;0;100;Mist;mist;20/10/2012 11:00;4339
None;28235;0;0;100;Drizzle;drizzle;20/10/2012 11:00;4339
None;28271;0;0;100;Rain;heavy intensity rain;20/10/2012 12:00;4613
None;28271;0;0;100;Mist;mist;20/10/2012 12:00;4613
None;28271;0;0;100;Rain;light rain;20/10/2012 12:00;4613
None;28271;0;0;100;Rain;moderate rain;20/10/2012 12:00;4613
None;28331;0;0;48;Rain;light rain;20/10/2012 13:00;4507
None;28379;0;0;90;Clouds;overcast clouds;20/10/2012 14:00;4452
None;2842;0;0;75;Clouds;broken clouds;20/10/2012 15:00;4636
None;28432;0;0;90;Clouds;overcast clouds;20/10/2012 16:00;4810
None;28413;0;0;75;Clouds;broken clouds;20/10/2012 17:00;5125
None;28314;0;0;40;Clouds;scattered clouds;20/10/2012 18:00;4337
None;2814;0;0;40;Clouds;scattered clouds;20/10/2012 19:00;3644
None;28047;0;0;20;Clouds;few clouds;20/10/2012 20:00;3107
None;27952;0;0;20;Clouds;few clouds;20/10/2012 21:00;2929
None;27885;0;0;48;Mist;mist;20/10/2012 22:00;2865
None;27812;0;0;48;Fog;fog;20/10/2012 23:00;2340
None;27794;0;0;48;Mist;mist;21/10/2012 00:00;1372
None;27593;0;0;60;Fog;fog;21/10/2012 08:00;1928
None;27593;0;0;60;Mist;mist;21/10/2012 08:00;1928
None;28409;0;0;75;Clouds;broken clouds;21/10/2012 17:00;4695
None;2826;0;0;75;Clouds;broken clouds;21/10/2012 18:00;4335
None;28172;0;0;90;Clouds;overcast clouds;21/10/2012 22:00;1583
None;28126;0;0;90;Clouds;overcast clouds;21/10/2012 23:00;959
None;28129;0;0;75;Clouds;broken clouds;22/10/2012 00:00;498
None;28101;0;0;75;Clouds;broken clouds;22/10/2012 01:00;306
None;28057;0;0;40;Clouds;scattered clouds;22/10/2012 02:00;259
None;28054;0;0;75;Clouds;broken clouds;22/10/2012 03:00;324
None;27937;0;0;8;Mist;mist;22/10/2012 04:00;806
None;27918;0;0;8;Mist;mist;22/10/2012 05:00;2622
None;27905;0;0;8;Mist;mist;22/10/2012 06:00;5456
None;2827;0;0;38;Clear;sky is clear;22/10/2012 10:00;4324
None;28617;0;0;40;Clouds;scattered clouds;22/10/2012 11:00;4378
None;28861;0;0;75;Clouds;broken clouds;22/10/2012 12:00;4639
None;29059;0;0;20;Clouds;few clouds;22/10/2012 13:00;4546
None;29221;0;0;75;Clouds;broken clouds;22/10/2012 14:00;5006
None;29356;0;0;75;Clouds;broken clouds;22/10/2012 15:00;5361
None;29343;0;0;40;Clouds;scattered clouds;22/10/2012 16:00;6101
None;2934;0;0;40;Clouds;scattered clouds;22/10/2012 17:00;5781
None;29147;0;0;20;Clouds;few clouds;22/10/2012 18:00;4272
None;28917;0;0;20;Clouds;few clouds;22/10/2012 19:00;3091
None;28728;0;0;1;Clear;sky is clear;22/10/2012 20:00;2434
None;2861;0;0;1;Clear;sky is clear;22/10/2012 21:00;1984
None;28545;0;0;75;Clouds;broken clouds;22/10/2012 22:00;1383
None;28533;0;0;90;Clouds;overcast clouds;22/10/2012 23:00;959
None;28507;0;0;90;Clouds;overcast clouds;23/10/2012 00:00;511
None;28458;0;0;90;Clouds;overcast clouds;23/10/2012 01:00;346
None;28388;0;0;75;Clouds;broken clouds;23/10/2012 02:00;253
None;28355;0;0;75;Clouds;broken clouds;23/10/2012 03:00;349
None;28285;0;0;20;Clouds;few clouds;23/10/2012 04:00;807
None;28242;0;0;20;Clouds;few clouds;23/10/2012 05:00;2669
None;28213;0;0;75;Clouds;broken clouds;23/10/2012 06:00;5210
None;28185;0;0;40;Clouds;scattered clouds;23/10/2012 07:00;6083
None;28185;0;0;20;Clouds;few clouds;23/10/2012 08:00;5790
None;28307;0;0;75;Clouds;broken clouds;23/10/2012 09:00;5484
None;28453;0;0;90;Clouds;overcast clouds;23/10/2012 10:00;4407
None;2856;0;0;75;Clouds;broken clouds;23/10/2012 11:00;4725
None;28663;0;0;90;Clouds;overcast clouds;23/10/2012 12:00;4826
None;28675;0;0;99;Rain;moderate rain;23/10/2012 13:00;4945
None;28797;0;0;90;Clouds;overcast clouds;23/10/2012 14:00;5065
None;28854;0;0;99;Thunderstorm;proximity thunderstorm;23/10/2012 15:00;5618
None;28872;0;0;90;Clouds;overcast clouds;23/10/2012 16:00;6094
None;28853;0;0;90;Clouds;overcast clouds;23/10/2012 17:00;5844
None;28816;0;0;90;Clouds;overcast clouds;23/10/2012 18:00;4649
None;28759;0;0;90;Clouds;overcast clouds;23/10/2012 19:00;3180
None;28721;0;0;90;Clouds;overcast clouds;23/10/2012 20:00;2963
None;28629;0;0;90;Clouds;overcast clouds;23/10/2012 21:00;2450
None;2857;0;0;90;Clouds;overcast clouds;23/10/2012 22:00;1613
None;28561;0;0;90;Clouds;overcast clouds;23/10/2012 23:00;1021
None;28537;0;0;99;Drizzle;light intensity drizzle;24/10/2012 00:00;580
None;28537;0;0;99;Mist;mist;24/10/2012 00:00;580
None;28551;0;0;90;Clouds;overcast clouds;24/10/2012 01:00;298
None;2856;0;0;100;Haze;haze;24/10/2012 02:00;261
None;28599;0;0;100;Mist;mist;24/10/2012 03:00;408
None;28599;0;0;100;Haze;haze;24/10/2012 03:00;408
None;28594;0;0;100;Mist;mist;24/10/2012 04:00;793
None;28594;0;0;100;Thunderstorm;proximity thunderstorm;24/10/2012 04:00;793
None;28597;0;0;90;Mist;mist;24/10/2012 05:00;2643
None;28597;0;0;90;Rain;light rain;24/10/2012 05:00;2643
None;28597;0;0;90;Thunderstorm;proximity thunderstorm;24/10/2012 05:00;2643
None;28573;0;0;90;Mist;mist;24/10/2012 06:00;5593
None;28573;0;0;90;Thunderstorm;thunderstorm with light rain;24/10/2012 06:00;5593
None;28573;0;0;90;Rain;moderate rain;24/10/2012 06:00;5593
None;28573;0;0;90;Thunderstorm;proximity thunderstorm;24/10/2012 06:00;5593
None;2855;0;0;90;Rain;light rain;24/10/2012 07:00;5722
None;2855;0;0;90;Mist;mist;24/10/2012 07:00;5722
None;28555;0;0;90;Drizzle;light intensity drizzle;24/10/2012 08:00;5607
None;28555;0;0;90;Mist;mist;24/10/2012 08:00;5607
None;28555;0;0;90;Rain;light rain;24/10/2012 08:00;5607
None;28555;0;0;90;Thunderstorm;proximity thunderstorm;24/10/2012 08:00;5607
None;28593;0;0;90;Drizzle;light intensity drizzle;24/10/2012 09:00;5492
None;28593;0;0;90;Mist;mist;24/10/2012 09:00;5492
None;28593;0;0;90;Rain;moderate rain;24/10/2012 09:00;5492
None;28634;0;0;90;Mist;mist;24/10/2012 10:00;4542
None;28682;0;0;90;Mist;mist;24/10/2012 11:00;4720
None;28682;0;0;90;Fog;fog;24/10/2012 11:00;4720
None;28836;0;0;90;Mist;mist;24/10/2012 12:00;4982
None;28836;0;0;90;Haze;haze;24/10/2012 12:00;4982
None;28836;0;0;90;Fog;fog;24/10/2012 12:00;4982
None;28908;0;0;90;Haze;haze;24/10/2012 13:00;5032
None;28908;0;0;90;Mist;mist;24/10/2012 13:00;5032
None;28908;0;0;90;Fog;fog;24/10/2012 13:00;5032
None;28988;0;0;90;Mist;mist;24/10/2012 14:00;5212
None;28988;0;0;90;Haze;haze;24/10/2012 14:00;5212
None;29024;0;0;90;Mist;mist;24/10/2012 15:00;5661
None;29024;0;0;90;Haze;haze;24/10/2012 15:00;5661
None;29024;0;0;90;Rain;moderate rain;24/10/2012 15:00;5661
None;29001;0;0;90;Mist;mist;24/10/2012 16:00;5812
None;28962;0;0;90;Haze;haze;24/10/2012 17:00;5855
None;28962;0;0;90;Mist;mist;24/10/2012 17:00;5855
None;28961;0;0;90;Haze;haze;24/10/2012 18:00;4416
None;28961;0;0;90;Mist;mist;24/10/2012 18:00;4416
None;28906;0;0;90;Mist;mist;24/10/2012 19:00;3118
None;28834;0;0;75;Haze;haze;24/10/2012 20:00;2877
None;28834;0;0;75;Mist;mist;24/10/2012 20:00;2877
None;28706;0;0;20;Mist;mist;24/10/2012 21:00;2498
None;28741;0;0;75;Mist;mist;24/10/2012 22:00;1701
None;28752;0;0;90;Mist;mist;24/10/2012 23:00;1028
None;28781;0;0;90;Mist;mist;25/10/2012 00:00;578
None;28729;0;0;75;Mist;mist;25/10/2012 01:00;354
None;28723;0;0;90;Mist;mist;25/10/2012 02:00;272
None;28644;0;0;90;Mist;mist;25/10/2012 03:00;370
None;28532;0;0;90;Mist;mist;25/10/2012 04:00;809
None;28532;0;0;90;Fog;fog;25/10/2012 04:00;809
None;28543;0;0;90;Mist;mist;25/10/2012 05:00;2641
None;28553;0;0;75;Mist;mist;25/10/2012 06:00;4957
None;2852;0;0;90;Mist;mist;25/10/2012 07:00;6036
None;2852;0;0;90;Fog;fog;25/10/2012 07:00;6036
None;28502;0;0;90;Mist;mist;25/10/2012 08:00;5309
None;28643;0;0;90;Mist;mist;25/10/2012 10:00;4438
None;28736;0;0;90;Mist;mist;25/10/2012 11:00;4723
None;2876;0;0;90;Mist;mist;25/10/2012 12:00;4879
None;28729;0;0;90;Clouds;overcast clouds;25/10/2012 13:00;5062
None;28641;0;0;90;Rain;light rain;25/10/2012 14:00;5450
None;28641;0;0;90;Mist;mist;25/10/2012 14:00;5450
None;28641;0;0;90;Drizzle;light intensity drizzle;25/10/2012 14:00;5450
None;28641;0;0;90;Drizzle;drizzle;25/10/2012 14:00;5450
None;2858;0;0;90;Drizzle;light intensity drizzle;25/10/2012 15:00;5888
None;2858;0;0;90;Mist;mist;25/10/2012 15:00;5888
None;2858;0;0;90;Rain;light rain;25/10/2012 15:00;5888
None;2858;0;0;90;Drizzle;drizzle;25/10/2012 15:00;5888
None;2858;0;0;90;Rain;moderate rain;25/10/2012 15:00;5888
None;28529;0;0;90;Rain;light rain;25/10/2012 16:00;6473
None;28529;0;0;90;Mist;mist;25/10/2012 16:00;6473
None;28529;0;0;90;Drizzle;light intensity drizzle;25/10/2012 16:00;6473
None;28477;0;0;90;Rain;moderate rain;25/10/2012 17:00;6488
None;28477;0;0;90;Mist;mist;25/10/2012 17:00;6488
None;28477;0;0;90;Rain;light rain;25/10/2012 17:00;6488
None;28429;0;0;90;Drizzle;light intensity drizzle;25/10/2012 18:00;5351
None;28429;0;0;90;Mist;mist;25/10/2012 18:00;5351
None;28429;0;0;90;Rain;moderate rain;25/10/2012 18:00;5351
None;28429;0;0;90;Rain;light rain;25/10/2012 18:00;5351
None;28379;0;0;90;Drizzle;light intensity drizzle;25/10/2012 19:00;3500
None;28379;0;0;90;Mist;mist;25/10/2012 19:00;3500
None;28379;0;0;90;Rain;light rain;25/10/2012 19:00;3500
None;28344;0;0;90;Rain;light rain;25/10/2012 20:00;2856
None;28344;0;0;90;Mist;mist;25/10/2012 20:00;2856
None;28344;0;0;90;Drizzle;drizzle;25/10/2012 20:00;2856
None;28322;0;0;90;Rain;moderate rain;25/10/2012 21:00;2587
None;28322;0;0;90;Mist;mist;25/10/2012 21:00;2587
None;28322;0;0;90;Drizzle;light intensity drizzle;25/10/2012 21:00;2587
None;28282;0;0;90;Clouds;overcast clouds;25/10/2012 22:00;1979
None;28213;0;0;90;Clouds;overcast clouds;25/10/2012 23:00;1284
None;28105;0;0;90;Rain;light rain;26/10/2012 00:00;665
None;28105;0;0;90;Rain;moderate rain;26/10/2012 00:00;665
None;28105;0;0;90;Drizzle;light intensity drizzle;26/10/2012 00:00;665
None;28044;0;0;90;Drizzle;drizzle;26/10/2012 01:00;432
None;28044;0;0;90;Rain;light rain;26/10/2012 01:00;432
None;28007;0;0;90;Rain;light rain;26/10/2012 02:00;326
None;28007;0;0;90;Mist;mist;26/10/2012 02:00;326
None;28007;0;0;90;Drizzle;light intensity drizzle;26/10/2012 02:00;326
None;27954;0;0;90;Rain;light rain;26/10/2012 03:00;380
None;27954;0;0;90;Mist;mist;26/10/2012 03:00;380
None;27954;0;0;90;Drizzle;light intensity drizzle;26/10/2012 03:00;380
None;27954;0;0;90;Drizzle;drizzle;26/10/2012 03:00;380
None;27893;0;0;90;Rain;light rain;26/10/2012 04:00;705
None;27893;0;0;90;Mist;mist;26/10/2012 04:00;705
None;27893;0;0;90;Rain;moderate rain;26/10/2012 04:00;705
None;27893;0;0;90;Drizzle;light intensity drizzle;26/10/2012 04:00;705
None;27893;0;0;90;Drizzle;drizzle;26/10/2012 04:00;705
None;27827;0;0;90;Rain;heavy intensity rain;26/10/2012 05:00;2430
None;27827;0;0;90;Mist;mist;26/10/2012 05:00;2430
None;27827;0;0;90;Rain;moderate rain;26/10/2012 05:00;2430
None;27827;0;0;90;Thunderstorm;proximity thunderstorm with rain;26/10/2012 05:00;2430
None;27807;0;0;90;Rain;heavy intensity rain;26/10/2012 06:00;5426
None;27807;0;0;90;Mist;mist;26/10/2012 06:00;5426
None;27807;0;0;90;Rain;moderate rain;26/10/2012 06:00;5426
None;27753;0;0;90;Rain;light rain;26/10/2012 07:00;6499
None;27753;0;0;90;Rain;moderate rain;26/10/2012 07:00;6499
None;27623;0;0;90;Rain;light rain;26/10/2012 08:00;5856
None;27623;0;0;90;Mist;mist;26/10/2012 08:00;5856
None;27623;0;0;90;Rain;moderate rain;26/10/2012 08:00;5856
None;27566;0;0;90;Rain;light rain;26/10/2012 09:00;5234
None;27566;0;0;90;Mist;mist;26/10/2012 09:00;5234
None;27566;0;0;90;Snow;heavy snow;26/10/2012 09:00;5234
None;27502;0;0;90;Rain;light rain;26/10/2012 10:00;4695
None;27502;0;0;90;Mist;mist;26/10/2012 10:00;4695
None;27502;0;0;90;Rain;moderate rain;26/10/2012 10:00;4695
None;27502;0;0;90;Snow;heavy snow;26/10/2012 10:00;4695
None;27503;0;0;90;Rain;light rain;26/10/2012 11:00;5341
None;27503;0;0;90;Snow;heavy snow;26/10/2012 11:00;5341
None;27503;0;0;90;Mist;mist;26/10/2012 11:00;5341
None;27503;0;0;90;Rain;moderate rain;26/10/2012 11:00;5341
None;2745;0;0;90;Mist;mist;26/10/2012 12:00;5943
None;2745;0;0;90;Snow;heavy snow;26/10/2012 12:00;5943
None;27501;0;0;90;Snow;heavy snow;26/10/2012 13:00;5874
None;27538;0;0;90;Snow;heavy snow;26/10/2012 14:00;5879
None;27538;0;0;90;Mist;mist;26/10/2012 14:00;5879
None;27585;0;0;90;Snow;heavy snow;26/10/2012 15:00;6060
None;27656;0;0;90;Clouds;overcast clouds;26/10/2012 16:00;6348
None;2767;0;0;90;Clouds;overcast clouds;26/10/2012 17:00;5955
None;27671;0;0;90;Clouds;overcast clouds;26/10/2012 18:00;5341
None;27643;0;0;90;Clouds;overcast clouds;26/10/2012 19:00;4144
None;27623;0;0;90;Clouds;overcast clouds;26/10/2012 20:00;3249
None;27599;0;0;75;Clouds;broken clouds;26/10/2012 21:00;3017
None;27628;0;0;90;Clouds;overcast clouds;26/10/2012 22:00;2765
None;27628;0;0;90;Clouds;overcast clouds;26/10/2012 23:00;1894
None;27601;0;0;90;Clouds;overcast clouds;27/10/2012 00:00;1159
None;27536;0;0;90;Clouds;overcast clouds;27/10/2012 01:00;822
None;27493;0;0;20;Clouds;few clouds;27/10/2012 02:00;641
None;27428;0;0;20;Clouds;few clouds;27/10/2012 03:00;411
None;27401;0;0;1;Clear;sky is clear;27/10/2012 04:00;468
None;27371;0;0;1;Clear;sky is clear;27/10/2012 05:00;723
None;27343;0;0;1;Clear;sky is clear;27/10/2012 06:00;1415
None;27365;0;0;20;Clouds;few clouds;27/10/2012 07:00;2191
None;27458;0;0;75;Clouds;broken clouds;27/10/2012 08:00;3185
None;27539;0;0;90;Clouds;overcast clouds;27/10/2012 09:00;4076
None;27544;0;0;0;Clear;sky is clear;27/10/2012 10:00;4522
None;27611;0;0;90;Clouds;overcast clouds;27/10/2012 11:00;6012
None;27648;0;0;90;Clouds;overcast clouds;27/10/2012 12:00;5975
None;2765;0;0;90;Clouds;overcast clouds;27/10/2012 13:00;5307
None;27656;0;0;90;Clouds;overcast clouds;27/10/2012 14:00;4678
None;27661;0;0;90;Clouds;overcast clouds;27/10/2012 15:00;4405
None;2769;0;0;90;Clouds;overcast clouds;27/10/2012 16:00;4403
None;27661;0;0;90;Clouds;overcast clouds;27/10/2012 17:00;4311
None;27634;0;0;90;Clouds;overcast clouds;27/10/2012 18:00;4198
None;27596;0;0;90;Clouds;overcast clouds;27/10/2012 19:00;3475
None;2756;0;0;90;Clouds;overcast clouds;27/10/2012 20:00;3078
None;27486;0;0;90;Clouds;overcast clouds;27/10/2012 21:00;2931
None;27405;0;0;20;Clouds;few clouds;27/10/2012 22:00;2941
None;27362;0;0;20;Clouds;few clouds;27/10/2012 23:00;2240
None;27352;0;0;20;Clouds;few clouds;28/10/2012 00:00;1564
None;27354;0;0;90;Clouds;overcast clouds;28/10/2012 01:00;795
None;27363;0;0;90;Clouds;overcast clouds;28/10/2012 02:00;447
None;27363;0;0;90;Clouds;overcast clouds;28/10/2012 03:00;443
None;27322;0;0;90;Clouds;overcast clouds;28/10/2012 04:00;330
None;27275;0;0;75;Clouds;broken clouds;28/10/2012 05:00;453
None;27216;0;0;75;Clouds;broken clouds;28/10/2012 06:00;755
None;27106;0;0;20;Clouds;few clouds;28/10/2012 07:00;953
None;27068;0;0;1;Clear;sky is clear;28/10/2012 08:00;1650
None;2726;0;0;1;Clear;sky is clear;28/10/2012 09:00;2442
None;27406;0;0;1;Clear;sky is clear;28/10/2012 10:00;3230
None;27581;0;0;1;Clear;sky is clear;28/10/2012 11:00;3575
None;27754;0;0;20;Clouds;few clouds;28/10/2012 12:00;4139
None;27854;0;0;40;Clouds;scattered clouds;28/10/2012 13:00;3892
None;27897;0;0;40;Clouds;scattered clouds;28/10/2012 14:00;3989
None;27891;0;0;75;Clouds;broken clouds;28/10/2012 15:00;4294
None;27881;0;0;75;Clouds;broken clouds;28/10/2012 16:00;4521
None;27827;0;0;75;Clouds;broken clouds;28/10/2012 17:00;4280
None;27667;0;0;75;Clouds;broken clouds;28/10/2012 18:00;3945
None;27586;0;0;75;Clouds;broken clouds;28/10/2012 19:00;3169
None;27429;0;0;75;Clouds;broken clouds;28/10/2012 20:00;2772
None;27337;0;0;75;Clouds;broken clouds;28/10/2012 21:00;2213
None;27277;0;0;75;Clouds;broken clouds;28/10/2012 22:00;1570
None;27201;0;0;75;Clouds;broken clouds;28/10/2012 23:00;1065
None;27178;0;0;40;Clouds;scattered clouds;29/10/2012 00:00;530
None;27141;0;0;75;Haze;haze;29/10/2012 01:00;331
None;27146;0;0;75;Mist;mist;29/10/2012 02:00;270
None;27176;0;0;75;Clouds;broken clouds;29/10/2012 03:00;316
None;27224;0;0;90;Clouds;overcast clouds;29/10/2012 04:00;799
None;27198;0;0;90;Clouds;overcast clouds;29/10/2012 05:00;2513
None;27153;0;0;40;Clouds;scattered clouds;29/10/2012 06:00;5503
None;27146;0;0;40;Clouds;scattered clouds;29/10/2012 07:00;6642
None;2717;0;0;40;Clouds;scattered clouds;29/10/2012 08:00;6195
None;27326;0;0;75;Clouds;broken clouds;29/10/2012 09:00;5246
None;2749;0;0;90;Clouds;overcast clouds;29/10/2012 10:00;4460
None;27633;0;0;90;Clouds;overcast clouds;29/10/2012 11:00;4580
None;27758;0;0;90;Snow;heavy snow;29/10/2012 12:00;4771
None;2785;0;0;90;Clouds;overcast clouds;29/10/2012 13:00;4836
None;2793;0;0;90;Clouds;overcast clouds;29/10/2012 14:00;5138
None;27989;0;0;90;Clouds;overcast clouds;29/10/2012 15:00;5606
None;28011;0;0;40;Clouds;scattered clouds;29/10/2012 16:00;6120
None;27982;0;0;40;Clouds;scattered clouds;29/10/2012 17:00;5985
None;27869;0;0;40;Clouds;scattered clouds;29/10/2012 18:00;4418
